ORF,distance,meta
YDL078C,205.825729433,(add1, 4/26/12, 10, 22, 248.58188650232398),(2, 11/29/11, 2, 23, 163.06957236316623)
YGR140W,205.811392556,(TS1-RT, 12/01/11, 11, 7)
YMR076C,205.77003017,(TS1-RT, 12/01/11, 14, 3)
YOR070C,205.761026104,(TS4-37, 12/02/11, 4, 14)
YLR119W,205.691474326,(rmkDM, 06/19/12, 8, 10, 265.35291767426344),(9, 12/09/11, 7, 21, 146.03003097771733)
YKR037C,205.65836693,(TS4-37, 12/02/11, 10, 21)
YOR244W,205.655106155,(TS3-37, 12/02/11, 6, 3)
YNR017W,205.647462614,(TS3-37, 12/02/11, 4, 9)
YGR048W,205.573673049,(TS2-37, 12/01/11, 7, 16)
YLR406C,205.543530032,(9, 12/09/11, 14, 15)
YFR052W,205.508746199,(TS1-37, 12/01/11, 6, 7)
YLR450W,205.491535724,(10, 12/10/11, 7, 10)
YLR459W,205.47949243,(TS3-RT, 12/02/11, 12, 4)
YHR203C,205.414958539,(6, 11/30/11, 6, 21)
YHR077C,205.394092948,(6, 11/30/11, 4, 14)
YOR122C,205.353259522,(TS1-37, 12/01/11, 7, 9)
YPL100W,205.223685529,(13, 12/11/11, 8, 16)
YMR224C,205.100138568,(TS3-RT, 12/02/11, 3, 13)
YLR394W,205.057465465,(9, 12/09/11, 12, 9)
YBR191W,204.956424037,(S1, 11/19/11, 10, 17)
YNL170W,204.908012505,(11, 12/10/11, 6, 18)
YGR092W,204.896555183,(add1, 4/26/12, 11, 16, 213.69517713601903),(5, 11/30/11, 6, 3, 196.09793323007651)
YJL168C,204.853363369,(7, 11/30/11, 10, 4, 204.85336336884652)
YCL010C,204.846353292,(TS1-RT, 12/01/11, 9, 14)
YDR216W,204.838069838,(3, 11/19/11, 4, 2)
YNR006W,204.804712601,(rmkDM, 06/18/12, 5, 14, 227.21184992346673),(11, 12/10/11, 14, 21, 182.39757527859314)
YBL041W,204.78654834,(TS2-RT, 12/01/11, 6, 6)
YPL101W,204.731914913,(TS2-RT, 12/01/11, 2, 12)
YHR123W,204.705588304,(6, 11/30/11, 10, 20)
YOL059W,204.665968759,(12, 12/09/11, 5, 17)
YHR191C,204.576373832,(TS4-RT, 12/02/11, 6, 15)
YGR104C,204.554113678,(S2, 12/11/11, 5, 20)
YJL094C,204.548346881,(add1, 4/26/12, 2, 2, 207.10476306802801),(7, 11/30/11, 2, 18, 201.99193069302689)
YBR108W,204.384178182,(1, 11/29/11, 14, 16)
YMR272C,204.322857504,(TS4-RT, 12/02/11, 12, 16)
YLR272C,204.197141645,(TS4-37, 12/02/11, 6, 18)
YFL001W,204.154200557,(14, 12/11/11, 2, 17, 204.1542005572347)
YNL006W,204.101656932,(TS4-RT, 12/02/11, 15, 12)
YHR112C,204.061068323,(6, 11/30/11, 8, 12)
YHR122W,204.035633957,(TS2-RT, 12/01/11, 2, 14)
YBR037C,204.006310389,(S1, 11/19/11, 3, 23, 206.7315956437761),(S1, 11/19/11, 5, 22, 201.28102513454579)
YJR102C,203.963179514,(S2, 12/11/11, 3, 6)
YGR125W,203.959041571,(5, 11/30/11, 10, 11, 203.95904157119219)
YLR208W,203.917504936,(TS1-RT, 12/01/11, 10, 6)
YCR099C,203.871763858,(2, 11/29/11, 6, 12)
YKL174C,203.86348402,(8, 11/30/11, 2, 20)
YFL019C,203.859050764,(4, 11/29/11, 8, 9)
YKL049C,203.842259292,(TS2-37, 12/01/11, 7, 4)
YBR246W,203.822544924,(2, 11/29/11, 5, 8)
YPL148C,203.811001273,(S1, 11/19/11, 3, 11)
YPL178W,203.778285131,(rmkDM, 06/19/12, 10, 23, 208.75180725767689),(13, 12/11/11, 4, 13, 198.80476300412005)
YFR005C,203.766987936,(TS2-37, 12/01/11, 11, 15)
YFL034C-B,203.742128573,(TS3-RT, 12/02/11, 15, 22)
YER022W,203.741135577,(TS4-37, 12/02/11, 8, 2)
YHR116W,203.720804789,(6, 11/30/11, 8, 4)
YLR418C,203.656549816,(TS2-RT, 12/01/11, 4, 6)
YLR397C,203.645675235,(TS1-37, 12/01/11, 11, 21)
YJL151C,203.630314425,(7, 11/30/11, 8, 10)
YIR005W,203.576213461,(add1, 4/26/12, 4, 10, 211.27695244385953),(7, 11/30/11, 3, 21, 195.87547447771723)
YIL023C,203.524895308,(add4, 4/26/12, 12, 8, 228.81569312567018),(6, 11/30/11, 10, 19, 178.23409749000254)
YPR057W,203.405506727,(add4, 4/26/12, 14, 4)
YER083C,203.394960519,(rmkDM, 06/19/12, 4, 5, 203.39496051854701)
YFL039C,203.394398719,(TS1-37, 12/01/11, 5, 8)
YOR294W,203.362862126,(TS1-37, 12/01/11, 4, 11)
YOR005C,203.333748732,(12, 12/09/11, 2, 4)
YCL016C,203.311337839,(2, 11/29/11, 15, 10, 203.31133783860926)
YLR459W,203.300623766,(TS2-37, 12/01/11, 9, 21)
YCL025C,203.2974141,(2, 11/29/11, 15, 2)
YGR275W,203.258579574,(6, 11/30/11, 15, 8)
YMR250W,203.24073092,(11, 12/10/11, 3, 14)
YHR045W,203.209456656,(6, 11/30/11, 2, 22)
YOL092W,203.205709802,(12, 12/09/11, 9, 13)
YJR065C,203.118275877,(TS4-37, 12/02/11, 13, 3)
YIL055C,203.101045403,(6, 11/30/11, 14, 11)
YHR209W,202.944428976,(6, 11/30/11, 6, 13)
YOR046C,202.85914852,(TS4-RT, 12/02/11, 10, 5)
YJL141C,202.848555323,(7, 11/30/11, 6, 6)
YHR085W,202.668942419,(TS2-RT, 12/01/11, 5, 12)
YGR161C,202.662594013,(5, 11/30/11, 14, 3)
YDR486C,202.646835661,(rmkDM, 06/19/12, 6, 9, 233.42445837007932),(4, 11/29/11, 9, 14, 171.86921295144347)
YGR210C,202.610775411,(6, 11/30/11, 9, 22)
YER188W,202.565860635,(4, 11/29/11, 8, 23)
YDL106C,202.543195807,(rmkDM, 06/19/12, 12, 18, 179.42304894226874),(2, 11/29/11, 4, 7, 225.66334267180562)
YMR308C,202.498569439,(TS1-37, 12/01/11, 8, 9)
YMR227C,202.478087192,(TS4-RT, 12/02/11, 9, 15)
YLR338W,202.436336696,(9, 12/09/11, 4, 13)
YLR459W,202.421310362,(TS4-RT, 12/02/11, 9, 21)
YLL050C,202.413862862,(TS4-37, 12/02/11, 14, 13)
YJL115W,202.334646524,(TS1-37, 12/01/11, 8, 20)
YBL084C,202.310053146,(TS3-37, 12/02/11, 4, 13)
YFL034C-B,202.282096186,(TS4-RT, 12/02/11, 5, 22)
YHR171W,202.242459068,(6, 11/30/11, 2, 13)
YAL018C,202.208592586,(1, 11/29/11, 5, 22)
YHR181W,202.17103497,(6, 11/30/11, 2, 3)
YER125W,202.157011329,(TS3-37, 12/02/11, 9, 4)
YML027W,202.156531177,(10, 12/10/11, 13, 14)
YMR304C-A,202.132753395,(11, 12/10/11, 11, 20)
YOR224C,202.058098068,(TS1-37, 12/01/11, 3, 21)
YPR158W,201.993457763,(14, 12/11/11, 9, 13)
YFL039C,201.974489363,(TS2-RT, 12/01/11, 6, 16)
YDR145W,201.971683138,(TS2-RT, 12/01/11, 15, 18)
YLR195C,201.955114367,(TS3-37, 12/02/11, 11, 22)
YIL012W,201.909871276,(6, 11/30/11, 8, 13)
YCL011C,201.868733292,(2, 11/29/11, 15, 18)
YIL009C-A,201.867457769,(6, 11/30/11, 8, 19)
YOR204W,201.863213578,(TS4-37, 12/02/11, 3, 15)
YOR129C,201.85629743,(add4, 4/26/12, 5, 12, 133.26497334568353),(12, 12/09/11, 6, 3, 270.44762151477573)
YBR164C,201.849228098,(1, 11/29/11, 6, 11, 201.84922809835459)
YMR049C,201.803042958,(TS2-37, 12/01/11, 11, 18)
YHR115C,201.801072863,(6, 11/30/11, 8, 6)
YIL042C,201.783430511,(6, 11/30/11, 12, 9)
YDR265W,201.778118319,(3, 11/19/11, 12, 22)
YKR058W,201.685474018,(8, 11/30/11, 2, 5)
YMR173W,201.684150848,(10, 12/10/11, 6, 17)
YLR186W,201.50161642,(TS1-RT, 12/01/11, 12, 9)
YMR075W,201.460902399,(rmkDM, 06/18/12, 5, 9, 221.38621061286111),(10, 12/10/11, 6, 10, 181.53559418467162)
YLL003W,201.419243585,(TS4-37, 12/02/11, 15, 5)
YGR092W,201.334135904,(TS3-37, 12/02/11, 4, 16)
YPL069C,201.315728057,(rmkDM, 06/18/12, 9, 17, 201.46502462777002),(13, 12/11/11, 4, 10, 201.16643148720118)
YEL002C,201.312871369,(TS3-37, 12/02/11, 14, 23)
YBR161W,201.310663294,(add1, 4/26/12, 6, 11, 186.96016260941821),(rmkDM, 06/18/12, 15, 5, 226.2147974627332),(1, 11/29/11, 6, 17, 190.75702980898907)
YMR152W,201.299324571,(10, 12/10/11, 2, 17)
YBR251W,201.273965365,(S2, 12/11/11, 6, 14)
YHR046C,201.268313907,(6, 11/30/11, 2, 20)
YBR066C,201.165124568,(1, 11/29/11, 8, 10)
YOR187W,201.161452787,(S1, 11/19/11, 5, 18)
YDL126C,201.120635569,(TS1-37, 12/01/11, 5, 18)
YOR294W,201.10137647,(TS2-RT, 12/01/11, 12, 12)
YIL060W,201.06505383,(add1, 4/26/12, 6, 16, 206.90350214421795),(7, 11/30/11, 3, 22, 195.22660551671891)
YLR268W,201.038034056,(TS2-RT, 12/01/11, 10, 3)
YAL034C,200.898480265,(add4, 4/26/12, 3, 20, 210.582528258694),(1, 11/29/11, 7, 22, 191.21443227181709)
YHR151C,200.882399007,(6, 11/30/11, 14, 18)
YJL090C,200.820742705,(TS2-RT, 12/01/11, 10, 22)
YPR051W,200.742022982,(add1, 4/26/12, 8, 10)
YLR235C,200.737924261,(9, 12/09/11, 6, 22)
YDR359C,200.719279077,(add1, 4/26/12, 2, 11, 214.40134618721873),(3, 11/19/11, 8, 19, 187.03721196753128)
YCL044C,200.702808701,(2, 11/29/11, 5, 13)
YNL130C,200.676279543,(add4, 4/26/12, 8, 10, 134.31349277852922),(11, 12/10/11, 2, 22, 267.03906630747542)
YFL034C-B,200.629246153,(TS2-RT, 12/01/11, 11, 23)
YHL031C,200.612379296,(rmkDM, 06/18/12, 13, 23, 219.2140976923481),(6, 11/30/11, 7, 3, 182.01066089884327)
YLR068W,200.610376932,(S2, 12/11/11, 12, 9)
YNL238W,200.579192787,(rmkDM, 06/19/12, 6, 11, 239.74039153978404),(11, 12/10/11, 14, 14, 161.41799403427075)
YHR121W,200.575933562,(6, 11/30/11, 10, 22)
YDL143W,200.573266579,(TS2-RT, 12/01/11, 6, 2)
YDL171C,200.524344926,(2, 11/29/11, 12, 7)
YMR308C,200.516995763,(TS1-RT, 12/01/11, 8, 9)
YBR298C,200.513833186,(2, 11/29/11, 13, 14)
YEL008W,200.500079873,(4, 11/29/11, 3, 11)
YOR051C,200.486562287,(rmkDM, 06/19/12, 14, 2, 200.74371453367837),(12, 12/09/11, 10, 6, 200.22941004113352)
YMR063W,200.475449785,(10, 12/10/11, 4, 2)
YBR264C,200.458777196,(2, 11/29/11, 7, 8)
YHR188C,200.437635125,(TS2-RT, 12/01/11, 12, 22)
YPL057C,200.43139089,(add1, 4/26/12, 14, 3, 209.32345438946211),(13, 12/11/11, 2, 6, 191.53932739145048)
YNL169C,200.421550294,(rmkDM, 06/18/12, 3, 12, 211.95260005045802),(11, 12/10/11, 6, 20, 188.89050053842541)
YPL055C,200.365322109,(TS1-RT, 12/01/11, 14, 14)
YIL041W,200.352751755,(6, 11/30/11, 12, 11)
YDR145W,200.333394002,(TS3-RT, 12/02/11, 12, 14)
YMR104C,200.32338891,(add1, 4/26/12, 8, 17, 138.5887011050101),(10, 12/10/11, 10, 22, 262.05807671581488)
YKR068C,200.321676828,(TS3-37, 12/02/11, 14, 13)
YNL242W,200.310085204,(rmkDM, 06/19/12, 8, 21, 250.11069108393079),(11, 12/10/11, 14, 8, 150.50947932372102)
YDL056W,200.248642962,(add4, 4/26/12, 4, 8, 217.78580744104323),(rmkDM, 06/19/12, 14, 17, 213.47905383543562),(2, 11/29/11, 14, 22, 169.48106761047765)
YHR189W,200.237254958,(TS4-37, 12/02/11, 3, 13)
YHR190W,200.184680702,(TS4-37, 12/02/11, 11, 21)
YDL207W,200.171952907,(TS3-37, 12/02/11, 2, 13)
YML121W,200.152992262,(TS2-RT, 12/01/11, 10, 10)
YDL008W,200.151506394,(TS2-37, 12/01/11, 4, 14)
YLR145W,200.059323144,(TS4-RT, 12/02/11, 13, 6)
YLR127C,199.987438722,(TS4-37, 12/02/11, 15, 21)
YPL175W,199.948822011,(TS2-37, 12/01/11, 11, 13)
YER186C,199.877124053,(4, 11/29/11, 6, 5)
YDR104C,199.858932223,(3, 11/19/11, 7, 23)
YPR103W,199.821133125,(TS4-RT, 12/02/11, 8, 8)
YCL061C,199.819125388,(add1, 4/26/12, 4, 4, 241.82843679918525),(2, 11/29/11, 7, 11, 157.80981397695638)
YNR010W,199.812293042,(TS4-RT, 12/02/11, 7, 9)
YOR309C,199.786864964,(add4, 4/26/12, 6, 11, 219.38075883299879),(13, 12/11/11, 15, 6, 180.19297109467499)
YPL217C,199.735958306,(TS2-RT, 12/01/11, 12, 7)
YKR054C,199.706067035,(8, 11/30/11, 2, 13)
YAL055W,199.662007351,(1, 11/29/11, 9, 22)
YLR105C,199.579420892,(TS3-37, 12/02/11, 3, 15)
YHR158C,199.543047662,(6, 11/30/11, 14, 4)
YOR067C,199.49380346,(12, 12/09/11, 12, 6)
YHR182W,199.490174403,(6, 11/30/11, 4, 23)
YFL039C,199.457899249,(TS2-37, 12/01/11, 2, 13)
YDR288W,199.41892231,(TS3-37, 12/02/11, 6, 4)
YHR096C,199.374222607,(6, 11/30/11, 6, 10)
YLR234W,199.361204042,(rmkDM, 06/19/12, 2, 16, 197.2218392168225),(9, 12/09/11, 4, 2, 201.50056886749766)
YJL080C,199.337562855,(S1, 11/19/11, 8, 11)
YHR024C,199.274606285,(TS2-RT, 12/01/11, 6, 18)
YDR145W,199.261716391,(TS2-37, 12/01/11, 15, 18)
YGL124C,199.120042042,(rmkDM, 06/18/12, 13, 14, 189.63297328675827),(5, 11/30/11, 7, 11, 208.60711079639466)
YDR180W,199.053717325,(TS2-RT, 12/01/11, 12, 6)
YDR438W,198.960618919,(add1, 4/26/12, 12, 4, 203.32993863565861),(4, 11/29/11, 3, 4, 194.59129920333999)
YGR006W,198.953526261,(TS4-RT, 12/02/11, 6, 13)
YNL291C,198.921828915,(add4, 4/26/12, 5, 4, 186.18536285739364),(11, 12/10/11, 6, 23, 211.65829497165731)
YKL048C,198.839400268,(TS4-37, 12/02/11, 14, 11)
YHR050W,198.824857627,(add4, 4/26/12, 6, 22, 159.4847476544723),(6, 11/30/11, 2, 10, 238.16496759903089)
YJL154C,198.780723506,(rmkDM, 06/19/12, 6, 8, 209.6335569412976),(7, 11/30/11, 8, 4, 187.92789007081186)
YMR304W,198.780362536,(TS1-37, 12/01/11, 6, 13)
YBR236C,198.772187011,(TS4-RT, 12/02/11, 15, 23)
YLR242C,198.700713231,(rmkDM, 06/19/12, 2, 14, 167.23015502293174),(9, 12/09/11, 6, 12, 230.17127143809464)
YOL001W,198.685241791,(TS1-RT, 12/01/11, 13, 12)
YJL198W,198.517763703,(7, 11/30/11, 14, 6)
YOR235W,198.492302752,(rmkDM, 06/19/12, 14, 23, 160.57120189085632),(13, 12/11/11, 7, 22, 236.41340361385318)
YNR037C,198.484137565,(S1, 11/19/11, 9, 6, 210.53793463025917),(S1, 11/19/11, 11, 18, 186.43034050040941)
YPL047W,198.479928438,(TS1-RT, 12/01/11, 3, 18)
YIL059C,198.44455397,(6, 11/30/11, 14, 3)
YER072W,198.430935296,(4, 11/29/11, 6, 14)
YBR076W,198.410587099,(1, 11/29/11, 10, 14)
YDR403W,198.349978223,(3, 11/19/11, 12, 3)
YGR044C,198.324335593,(5, 11/30/11, 2, 11)
YLR188W,198.26660889,(9, 12/09/11, 15, 17)
YOR250C,198.263675229,(TS4-RT, 12/02/11, 6, 4)
YBR122C,198.216906375,(add4, 4/26/12, 4, 9, 190.75026400721225),(1, 11/29/11, 2, 23, 205.68354874306146)
YHR204W,198.18286184,(6, 11/30/11, 6, 19)
YDL020C,198.176477555,(add4, 4/26/12, 3, 3, 179.88227081011468),(2, 11/29/11, 8, 2, 216.47068429921865)
YMR106C,198.169611636,(10, 12/10/11, 10, 18)
YPL065W,198.135308143,(S1, 11/19/11, 14, 12, 205.7978462201051),(S2, 12/11/11, 9, 6, 190.47277006544005)
YJL046W,197.988467585,(TS1-RT, 12/01/11, 5, 9)
YPL205C,197.970381808,(13, 12/11/11, 8, 9)
YMR197C,197.949791935,(TS1-37, 12/01/11, 15, 11)
YJR096W,197.942721357,(7, 11/30/11, 14, 9)
YOR035C,197.867182433,(TS2-RT, 12/01/11, 11, 3)
YFL039C,197.863931201,(TS1-37, 12/01/11, 8, 19)
YGL243W,197.826012424,(5, 11/30/11, 6, 2)
YKL206C,197.791781116,(8, 11/30/11, 6, 22)
YGR130C,197.77467254,(5, 11/30/11, 10, 3)
YGR042W,197.774210887,(5, 11/30/11, 2, 15)
YBR057C,197.758255388,(1, 11/29/11, 6, 4, 197.75825538820646)
YLR454W,197.752774839,(10, 12/10/11, 7, 2)
YPR195C,197.695856127,(14, 12/11/11, 13, 21)
YDL192W,197.6468936,(rmkDM, 06/19/12, 14, 9, 227.19720167044625),(3, 11/19/11, 3, 8, 168.09658552901411)
YFL045C,197.645097007,(TS4-37, 12/02/11, 4, 7)
YPL101W,197.6252614,(TS2-37, 12/01/11, 2, 12)
YGL200C,197.582153957,(S2, 12/11/11, 11, 11)
YDR182W,197.546599624,(TS1-RT, 12/01/11, 8, 17)
YDL132W,197.532970668,(TS2-RT, 12/01/11, 9, 8)
YDL126C,197.500498792,(TS1-RT, 12/01/11, 5, 18)
YIL053W,197.479931444,(rmkDM, 06/18/12, 15, 8, 212.60004307585422),(6, 11/30/11, 14, 15, 182.35981981137289)
YGR113W,197.471892603,(TS3-37, 12/02/11, 6, 18)
YPR085C,197.47186906,(TS1-RT, 12/01/11, 6, 23)
YER174C,197.461985578,(4, 11/29/11, 4, 7)
YKR035W-A,197.460671041,(8, 11/30/11, 12, 2)
YGR051C,197.451134388,(5, 11/30/11, 2, 3)
YER012W,197.419504439,(TS2-RT, 12/01/11, 13, 3)
YNL163C,197.409785375,(TS1-37, 12/01/11, 6, 22)
YBR229C,197.316040117,(2, 11/29/11, 3, 12)
YOR321W,197.233752819,(13, 12/11/11, 3, 9)
YCL061C,197.225671968,(TS1-RT, 12/01/11, 12, 2)
YHR199C,197.185734154,(6, 11/30/11, 4, 5)
YNL307C,197.178428965,(11, 12/10/11, 8, 15)
YJR113C,197.171297056,(S1, 11/19/11, 15, 7)
YLR165C,197.046941448,(rmkDM, 06/18/12, 5, 17, 216.32349386568097),(9, 12/09/11, 11, 11, 177.77038903015116)
YMR078C,196.971324468,(10, 12/10/11, 6, 8, 196.9713244680444)
YBR059C,196.930055652,(add1, 4/26/12, 5, 8, 156.07072740985365),(1, 11/29/11, 8, 22, 237.78938389462843)
YHR103W,196.927174211,(6, 11/30/11, 6, 6)
YGL042C,196.82406279,(rmkDM, 06/18/12, 15, 7, 254.82146436372693),(14, 12/11/11, 2, 4, 138.82666121583364)
YHR109W,196.817936426,(6, 11/30/11, 8, 18)
YPL270W,196.803980001,(add1, 4/26/12, 14, 9)
YPR126C,196.792289671,(14, 12/11/11, 5, 15)
YFL008W,196.733907653,(TS3-37, 12/02/11, 4, 2)
YNL222W,196.719646246,(TS4-RT, 12/02/11, 12, 4)
YCL022C,196.666205098,(add4, 4/26/12, 3, 12, 154.65431256827202),(2, 11/29/11, 15, 8, 238.67809762802659)
YGL252C,196.661942189,(5, 11/30/11, 8, 12)
YHR107C,196.641763041,(TS4-RT, 12/02/11, 5, 16)
YHR110W,196.612959861,(6, 11/30/11, 8, 16)
YHR153C,196.6086705,(6, 11/30/11, 14, 14)
YEL043W,196.606394724,(4, 11/29/11, 7, 9)
YER066W,196.599260326,(4, 11/29/11, 4, 2)
YDR128W,196.556876966,(3, 11/19/11, 9, 5)
YOL004W,196.519064451,(add1, 4/26/12, 7, 2, 191.9087213066465),(12, 12/09/11, 11, 20, 201.12940759547499)
YDR313C,196.391063866,(rmkDM, 06/18/12, 13, 11, 229.70350106387403),(3, 11/19/11, 2, 9, 163.07862666863349)
YAR018C,196.388773399,(add1, 4/26/12, 10, 3, 191.94863059970962),(1, 11/29/11, 11, 8, 200.82891619772852)
YHR180W,196.362327124,(6, 11/30/11, 2, 5)
YHR009C,196.316522725,(rmkDM, 06/18/12, 13, 15, 201.57152846568025),(6, 11/30/11, 11, 5, 191.06151698409238)
YKL145W,196.283654266,(TS4-RT, 12/02/11, 7, 20)
YFL043C,196.282771114,(add1, 4/26/12, 12, 23, 128.72365518703236),(4, 11/29/11, 12, 17, 263.84188704120339)
YGL048C,196.163531647,(TS2-37, 12/01/11, 12, 10)
YFL041W,196.137318289,(add4, 4/26/12, 4, 2, 166.28374441652591),(4, 11/29/11, 12, 21, 225.99089216233446)
YMR067C,196.133253825,(10, 12/10/11, 6, 20)
YGL084C,196.095649993,(rmkDM, 06/18/12, 9, 7, 234.4969358049311),(5, 11/30/11, 5, 23, 157.69436418033433)
YAR028W,196.047866954,(add1, 4/26/12, 12, 3, 166.62773441779555),(1, 11/29/11, 13, 22, 225.46799949021459)
YDR280W,195.981496429,(TS4-37, 12/02/11, 13, 18)
YOL147C,195.980223388,(12, 12/09/11, 15, 9)
YBL087C,195.965648271,(1, 11/29/11, 11, 13)
YML097C,195.924507091,(10, 12/10/11, 7, 15)
YGR019W,195.892869083,(add1, 4/26/12, 8, 3, 205.95672161709362),(5, 11/30/11, 12, 6, 185.82901654837488)
YHR097C,195.831242352,(6, 11/30/11, 6, 8)
YBR202W,195.820897565,(TS1-37, 12/01/11, 2, 23)
YNR075W,195.779387317,(12, 12/09/11, 9, 6)
YLR032W,195.716336256,(TS4-37, 12/02/11, 2, 5)
YER059W,195.650073383,(4, 11/29/11, 4, 20)
YDL036C,195.630897848,(2, 11/29/11, 10, 6)
YER071C,195.568334035,(4, 11/29/11, 6, 16)
YKL125W,195.530141829,(TS3-RT, 12/02/11, 4, 10)
YCL027W,195.523927852,(2, 11/29/11, 3, 19)
YGL079W,195.500404963,(5, 11/30/11, 3, 11)
YDR304C,195.464452242,(3, 11/19/11, 2, 23)
YLR446W,195.43440341,(10, 12/10/11, 7, 16)
YDL103C,195.402419554,(TS1-RT, 12/01/11, 8, 18)
YJR034W,195.397406041,(14, 12/11/11, 15, 11)
YJL178C,195.385205737,(7, 11/30/11, 12, 12)
YBR143C,195.382378157,(TS3-37, 12/02/11, 15, 17)
YOR322C,195.371679247,(TS2-37, 12/01/11, 6, 17)
YFL013W-A,195.337295121,(4, 11/29/11, 8, 17)
YHR129C,195.305641351,(TS2-RT, 12/01/11, 14, 15)
YMR184W,195.297041706,(S1, 11/19/11, 12, 19)
YOR070C,195.188428274,(12, 12/09/11, 14, 22, 195.18842827426511)
YLR249W,195.110963451,(TS2-RT, 12/01/11, 14, 11)
YHR152W,195.074703202,(6, 11/30/11, 14, 16)
YAL002W,195.063831396,(rmkDM, 06/19/12, 4, 22, 168.08901369738126),(1, 11/29/11, 3, 22, 222.03864909526044)
YNL021W,195.022210972,(TS2-RT, 12/01/11, 9, 14)
YBR276C,194.990759923,(add4, 4/26/12, 14, 5, 221.58314623319637),(2, 11/29/11, 9, 10, 168.39837361325033)
YHR202W,194.951494314,(6, 11/30/11, 6, 23)
YKR037C,194.851664174,(TS4-RT, 12/02/11, 10, 21)
YIL121W,194.847314506,(S1, 11/19/11, 7, 9, 174.19655873998076),(S1, 11/19/11, 13, 16, 215.4980702726447)
YIR026C,194.812248105,(S1, 11/19/11, 15, 8, 196.42111201991685),(S2, 12/11/11, 11, 4, 193.20338418915708)
YDL083C,194.794258402,(2, 11/29/11, 2, 13)
YFL039C,194.78709264,(TS1-RT, 12/01/11, 14, 19)
YCR043C,194.783314262,(add4, 4/26/12, 4, 18, 132.56356500954334),(2, 11/29/11, 15, 23, 257.00306351429077)
YDR131C,194.75424071,(3, 11/19/11, 11, 23)
YIL045W,194.709379206,(6, 11/30/11, 12, 3)
YKR042W,194.573328899,(8, 11/30/11, 14, 14)
YML012C-A,194.57321943,(10, 12/10/11, 11, 12)
YLR367W,194.561762447,(TS1-RT, 12/01/11, 11, 17)
YCL063W,194.518888485,(rmkDM, 06/19/12, 6, 23, 190.38587570068694),(2, 11/29/11, 7, 7, 198.6519012699566)
YFL039C,194.515039739,(TS3-RT, 12/02/11, 13, 5)
YMR220W,194.509227858,(TS2-37, 12/01/11, 14, 18)
YBL023C,194.464012505,(TS3-37, 12/02/11, 6, 13)
YER149C,194.409155892,(add1, 4/26/12, 3, 3, 249.10397464079261),(rmkDM, 06/18/12, 13, 7, 211.81953960073466),(4, 11/29/11, 2, 17, 122.30395343581846)
YDR297W,194.344177887,(3, 11/19/11, 14, 2)
YDL137W,194.341086767,(add1, 4/26/12, 13, 18, 142.8747062264917),(2, 11/29/11, 10, 21, 245.80746730731656)
YMR308C,194.327258596,(TS4-37, 12/02/11, 8, 6)
YPL076W,194.24261576,(TS4-RT, 12/02/11, 13, 9)
YGL221C,194.222285667,(5, 11/30/11, 4, 14)
YJL105W,194.175547646,(7, 11/30/11, 2, 6)
YPR039W,194.147467556,(14, 12/11/11, 8, 12)
YGR143W,194.104512748,(5, 11/30/11, 14, 23)
YDR083W,194.098752789,(TS2-RT, 12/01/11, 7, 6)
YFR019W,194.086107865,(rmkDM, 06/18/12, 7, 12, 246.50525264432963),(5, 11/30/11, 3, 8, 141.66696308507997)
YJR075W,194.081257653,(rmkDM, 06/19/12, 14, 20, 197.84923851456088),(7, 11/30/11, 12, 19, 190.31327679067172)
YHR113W,194.026014261,(6, 11/30/11, 8, 10)
YHR076W,194.022996839,(6, 11/30/11, 4, 16)
YGL066W,193.998910739,(TS2-RT, 12/01/11, 8, 23)
YGR158C,193.993223824,(TS2-RT, 12/01/11, 10, 11)
YBR143C,193.959431704,(TS3-RT, 12/02/11, 15, 17)
YKL011C,193.919421014,(S2, 12/11/11, 8, 8)
YDR433W,193.892803142,(S1, 11/19/11, 15, 11, 206.94701565384449),(S2, 12/11/11, 5, 4, 180.83859062965911)
YNL339C,193.825642696,(11, 12/10/11, 13, 2)
YDR207C,193.793615365,(add4, 4/26/12, 7, 14, 141.47226813471525),(rmkDM, 06/19/12, 6, 13, 232.21497016568603),(rmkDM, 06/19/12, 12, 10, 205.15140602241081),(3, 11/19/11, 4, 14, 196.33581713614211)
YHR080C,193.749601405,(6, 11/30/11, 4, 6)
YDL207W,193.678926171,(TS2-37, 12/01/11, 4, 2)
YJL028W,193.642227599,(7, 11/30/11, 9, 3)
YLR295C,193.625398159,(S2, 12/11/11, 10, 23)
YCL052C,193.612061743,(TS1-RT, 12/01/11, 11, 3)
YDR209C,193.609325816,(3, 11/19/11, 4, 12)
YGR264C,193.598574526,(TS2-37, 12/01/11, 5, 16)
YOR016C,193.583736683,(12, 12/09/11, 4, 2)
YPR054W,193.570024259,(14, 12/11/11, 11, 12)
YMR007W,193.465406585,(10, 12/10/11, 13, 21)
YGR035C,193.457884082,(5, 11/30/11, 14, 4)
YKR035C,193.435010615,(rmkDM, 06/19/12, 10, 19, 176.49633493528572),(8, 11/30/11, 12, 4, 210.37368629375996)
YOL050C,193.431469137,(rmkDM, 06/18/12, 11, 21, 238.15955908552368),(12, 12/09/11, 3, 13, 148.70337918890934)
YOR275C,193.418922275,(TS3-37, 12/02/11, 4, 5)
YDR240C,193.415098487,(TS1-37, 12/01/11, 15, 22)
YMR264W,193.391391594,(11, 12/10/11, 5, 10)
