ORF,plate,date,row,col,class,proba
YPL014W,add4,4/26/12,9,23,0,1.00000,0.00000
YPR071W,add4,4/26/12,10,2,0,1.00000,0.00000
YDL100C,add4,4/26/12,10,3,0,1.00000,0.00000
YOR382W,add4,4/26/12,10,4,1,0.00004,0.99996
YDR076W,add4,4/26/12,10,5,0,0.61059,0.38941
YDR092W,add4,4/26/12,10,6,0,1.00000,0.00000
YJL212C,add4,4/26/12,10,7,0,1.00000,0.00000
YMR304W,add4,4/26/12,10,11,0,1.00000,0.00000
YOR192C,add4,4/26/12,10,13,0,1.00000,0.00000
YHL016C,add4,4/26/12,10,14,0,1.00000,0.00000
YPL066W,add4,4/26/12,10,15,0,0.99999,0.00001
YCR095C,add4,4/26/12,10,16,0,1.00000,0.00000
YIL145C,add4,4/26/12,10,17,0,1.00000,0.00000
YGL210W,add4,4/26/12,10,18,0,1.00000,0.00000
YDR253C,add4,4/26/12,10,19,0,1.00000,0.00000
YBL098W,add4,4/26/12,10,20,0,1.00000,0.00000
YJL064W,add4,4/26/12,10,21,1,0.14408,0.85592
YOR195W,add4,4/26/12,10,22,0,1.00000,0.00000
YOR177C,add4,4/26/12,10,23,0,1.00000,0.00000
YIL124W,add4,4/26/12,11,2,0,1.00000,0.00000
YGL211W,add4,4/26/12,11,3,0,1.00000,0.00000
YMR316W,add4,4/26/12,11,4,0,1.00000,0.00000
YMR021C,add4,4/26/12,11,5,0,1.00000,0.00000
YER039C-A,add4,4/26/12,11,6,0,1.00000,0.00000
YDL071C,add4,4/26/12,11,7,0,1.00000,0.00000
YCL035C,add4,4/26/12,11,8,0,1.00000,0.00000
YOL009C,add4,4/26/12,11,9,0,1.00000,0.00000
YBR226C,add4,4/26/12,11,10,0,1.00000,0.00000
YER129W,add4,4/26/12,11,11,0,1.00000,0.00000
YER155C,add4,4/26/12,11,13,1,0.00000,1.00000
YPL226W,add4,4/26/12,11,14,0,1.00000,0.00000
YBR170C,add4,4/26/12,11,15,0,1.00000,0.00000
YFL051C,add4,4/26/12,11,16,0,1.00000,0.00000
YPL103C,add4,4/26/12,11,17,0,1.00000,0.00000
YER158C,add4,4/26/12,11,18,0,1.00000,0.00000
YML052W,add4,4/26/12,11,19,0,1.00000,0.00000
YNL015W,add4,4/26/12,11,20,0,1.00000,0.00000
YDR541C,add4,4/26/12,11,21,0,1.00000,0.00000
YBR034C,add4,4/26/12,11,23,0,1.00000,0.00000
YGL029W,add4,4/26/12,12,2,1,0.00000,1.00000
YGR131W,add4,4/26/12,12,4,0,1.00000,0.00000
YOR304C-A,add4,4/26/12,12,5,0,1.00000,0.00000
YPL149W,add4,4/26/12,12,6,0,1.00000,0.00000
YOR359W,add4,4/26/12,12,7,0,1.00000,0.00000
YIL023C,add4,4/26/12,12,8,0,1.00000,0.00000
YER056C-A,add4,4/26/12,12,10,0,1.00000,0.00000
YMR103C,add4,4/26/12,12,11,0,1.00000,0.00000
YBR261C,add4,4/26/12,12,12,0,1.00000,0.00000
YJL126W,add4,4/26/12,12,13,0,1.00000,0.00000
YJR094C,add4,4/26/12,12,14,0,1.00000,0.00000
YBR030W,add4,4/26/12,12,15,1,0.00033,0.99967
YAL022C,add4,4/26/12,12,17,0,1.00000,0.00000
YJL144W,add4,4/26/12,12,18,0,1.00000,0.00000
YDL168W,add4,4/26/12,12,19,0,1.00000,0.00000
YNL072W,add4,4/26/12,12,20,0,1.00000,0.00000
YPR008W,add4,4/26/12,12,21,0,1.00000,0.00000
YAR030C,add4,4/26/12,12,22,0,1.00000,0.00000
YIL065C,add4,4/26/12,12,23,0,1.00000,0.00000
YMR156C,add4,4/26/12,13,2,0,1.00000,0.00000
YPR058W,add4,4/26/12,13,3,0,1.00000,0.00000
YPL087W,add4,4/26/12,13,4,0,0.99998,0.00002
YDR244W,add4,4/26/12,13,5,0,1.00000,0.00000
YHL025W,add4,4/26/12,13,6,1,0.00000,1.00000
YIL038C,add4,4/26/12,13,7,0,1.00000,0.00000
YOR380W,add4,4/26/12,13,8,0,1.00000,0.00000
YER128W,add4,4/26/12,13,9,0,1.00000,0.00000
YDR034C,add4,4/26/12,13,10,0,1.00000,0.00000
YBR273C,add4,4/26/12,13,11,0,1.00000,0.00000
YOR071C,add4,4/26/12,13,12,0,1.00000,0.00000
YBR093C,add4,4/26/12,13,13,1,0.00001,0.99999
YNL021W,add4,4/26/12,13,14,0,0.70615,0.29385
YPL274W,add4,4/26/12,13,15,0,1.00000,0.00000
YOR239W,add4,4/26/12,13,16,0,1.00000,0.00000
YOR223W,add4,4/26/12,13,17,0,1.00000,0.00000
YER027C,add4,4/26/12,13,18,0,1.00000,0.00000
YPR098C,add4,4/26/12,13,19,0,1.00000,0.00000
YOR038C,add4,4/26/12,13,20,0,1.00000,0.00000
YOL031C,add4,4/26/12,13,21,0,1.00000,0.00000
YER121W,add4,4/26/12,13,22,0,1.00000,0.00000
YBR044C,add4,4/26/12,13,23,0,1.00000,0.00000
YOR208W,add4,4/26/12,14,2,0,1.00000,0.00000
YDL112W,add4,4/26/12,14,3,0,1.00000,0.00000
YPR057W,add4,4/26/12,14,4,0,0.99999,0.00001
YBR276C,add4,4/26/12,14,5,0,0.99868,0.00132
YBR245C,add4,4/26/12,14,6,0,1.00000,0.00000
YER007C-A,add4,4/26/12,14,7,0,1.00000,0.00000
YOL060C,add4,4/26/12,14,8,0,1.00000,0.00000
YOL029C,add4,4/26/12,14,9,0,1.00000,0.00000
YIL047C,add4,4/26/12,14,11,0,1.00000,0.00000
YBR184W,add4,4/26/12,14,12,0,1.00000,0.00000
YCR073C,add4,4/26/12,14,13,0,1.00000,0.00000
YOR134W,add4,4/26/12,14,14,0,1.00000,0.00000
YDR439W,add4,4/26/12,14,15,0,1.00000,0.00000
YPL092W,add4,4/26/12,14,16,0,1.00000,0.00000
YOR234C,add4,4/26/12,14,17,0,1.00000,0.00000
YER096W,add4,4/26/12,14,18,0,1.00000,0.00000
YHR033W,add4,4/26/12,14,19,0,1.00000,0.00000
YOR311C,add4,4/26/12,14,21,0,1.00000,0.00000
YJL053W,add4,4/26/12,14,22,0,1.00000,0.00000
YDL134C-A,add4,4/26/12,14,23,0,1.00000,0.00000
YPR153W,add4,4/26/12,15,2,0,1.00000,0.00000
YBR008C,add4,4/26/12,15,3,0,1.00000,0.00000
YCL010C,add4,4/26/12,15,4,1,0.49268,0.50732
YDR491C,add4,4/26/12,15,6,0,0.97723,0.02277
YLL002W,add4,4/26/12,15,7,1,0.00000,1.00000
YEL057C,add4,4/26/12,15,8,0,1.00000,0.00000
YEL010W,add4,4/26/12,15,9,0,1.00000,0.00000
YOL103W,add4,4/26/12,15,10,0,1.00000,0.00000
YCL009C,add4,4/26/12,15,11,0,1.00000,0.00000
YIL090W,add4,4/26/12,15,12,1,0.34049,0.65951
YDL130W,add4,4/26/12,15,13,0,1.00000,0.00000
YPL070W,add4,4/26/12,15,15,0,1.00000,0.00000
YKL139W,add4,4/26/12,15,16,0,1.00000,0.00000
YGR101W,add4,4/26/12,15,17,0,1.00000,0.00000
YOR346W,add4,4/26/12,15,19,0,1.00000,0.00000
YCL048W,add4,4/26/12,15,21,0,1.00000,0.00000
YPL036W,add4,4/26/12,15,22,0,1.00000,0.00000
YDL162C,add4,4/26/12,15,23,0,1.00000,0.00000
YOL124C,rmkDM,06/19/12,2,2,0,1.00000,0.00000
YCL038C,rmkDM,06/19/12,2,3,1,0.24105,0.75895
YER151C,rmkDM,06/19/12,2,4,0,1.00000,0.00000
YOR182C,rmkDM,06/19/12,2,5,1,0.00000,1.00000
YOR039W,rmkDM,06/19/12,2,6,0,1.00000,0.00000
YNL070W,rmkDM,06/19/12,2,8,0,1.00000,0.00000
YGL197W,rmkDM,06/19/12,2,9,0,1.00000,0.00000
YOL018C,rmkDM,06/19/12,2,10,1,0.00046,0.99954
YLR055C,rmkDM,06/19/12,2,11,1,0.00073,0.99927
YDR477W,rmkDM,06/19/12,2,12,0,1.00000,0.00000
YDR441C,rmkDM,06/19/12,2,13,0,1.00000,0.00000
YLR242C,rmkDM,06/19/12,2,14,0,1.00000,0.00000
YKL067W,rmkDM,06/19/12,2,15,0,1.00000,0.00000
YLR234W,rmkDM,06/19/12,2,16,0,1.00000,0.00000
YDL215C,rmkDM,06/19/12,2,17,1,0.00000,1.00000
YGR101W,rmkDM,06/19/12,2,18,0,1.00000,0.00000
YAL058W,rmkDM,06/19/12,2,19,0,1.00000,0.00000
YDR335W,rmkDM,06/19/12,2,20,0,1.00000,0.00000
YKR020W,rmkDM,06/19/12,2,21,0,1.00000,0.00000
YLR021W,rmkDM,06/19/12,2,22,0,1.00000,0.00000
YLR125W,rmkDM,06/19/12,2,23,0,1.00000,0.00000
YMR012W,rmkDM,06/18/12,3,3,0,1.00000,0.00000
YJL213W,rmkDM,06/18/12,3,4,0,0.99999,0.00001
YDR513W,rmkDM,06/18/12,3,5,1,0.00000,1.00000
YJR118C,rmkDM,06/18/12,3,6,0,1.00000,0.00000
YPR077C,rmkDM,06/18/12,3,9,0,1.00000,0.00000
YMR116C,rmkDM,06/18/12,3,10,1,0.00000,1.00000
YNL169C,rmkDM,06/18/12,3,12,0,0.97169,0.02831
YEL057C,rmkDM,06/18/12,3,13,0,1.00000,0.00000
YPR095C,rmkDM,06/18/12,3,14,0,1.00000,0.00000
YKL048C,rmkDM,06/18/12,3,15,0,1.00000,0.00000
YDR162C,rmkDM,06/18/12,3,17,0,1.00000,0.00000
YGR068C,rmkDM,06/18/12,3,18,0,1.00000,0.00000
YNL302C,rmkDM,06/18/12,3,20,0,1.00000,0.00000
YDL081C,rmkDM,06/18/12,3,23,1,0.00000,1.00000
YGR234W,rmkDM,06/19/12,4,2,0,1.00000,0.00000
YBR084C-A,rmkDM,06/19/12,4,3,0,0.99999,0.00001
YLR360W,rmkDM,06/19/12,4,4,0,1.00000,0.00000
YER083C,rmkDM,06/19/12,4,5,0,0.92087,0.07913
YMR058W,rmkDM,06/19/12,4,6,1,0.00000,1.00000
YBR016W,rmkDM,06/19/12,4,7,0,0.99876,0.00124
YOL042W,rmkDM,06/19/12,4,8,0,1.00000,0.00000
YCR034W,rmkDM,06/19/12,4,9,0,1.00000,0.00000
YDL168W,rmkDM,06/19/12,4,10,0,1.00000,0.00000
YIL089W,rmkDM,06/19/12,4,11,0,1.00000,0.00000
YER074W,rmkDM,06/19/12,4,13,0,1.00000,0.00000
YPL236C,rmkDM,06/19/12,4,14,0,1.00000,0.00000
YNL309W,rmkDM,06/19/12,4,15,0,1.00000,0.00000
YLR262C,rmkDM,06/19/12,4,16,0,1.00000,0.00000
YFR009W,rmkDM,06/19/12,4,17,0,1.00000,0.00000
YLR056W,rmkDM,06/19/12,4,18,0,1.00000,0.00000
YOR132W,rmkDM,06/19/12,4,19,0,1.00000,0.00000
YKR001C,rmkDM,06/19/12,4,20,0,1.00000,0.00000
YAL002W,rmkDM,06/19/12,4,22,0,1.00000,0.00000
YPR089W,rmkDM,06/19/12,4,23,0,1.00000,0.00000
YPR171W,rmkDM,06/18/12,5,5,1,0.00132,0.99868
YJL053W,rmkDM,06/18/12,5,6,0,1.00000,0.00000
YOR069W,rmkDM,06/18/12,5,7,0,1.00000,0.00000
YDL074C,rmkDM,06/18/12,5,8,1,0.00000,1.00000
YMR075W,rmkDM,06/18/12,5,9,1,0.31972,0.68028
YKR026C,rmkDM,06/18/12,5,10,0,1.00000,0.00000
YDR463W,rmkDM,06/18/12,5,11,1,0.00000,1.00000
YLR039C,rmkDM,06/18/12,5,12,0,1.00000,0.00000
YNR006W,rmkDM,06/18/12,5,14,1,0.00000,1.00000
YNL156C,rmkDM,06/18/12,5,15,0,1.00000,0.00000
YCR006C,rmkDM,06/18/12,5,16,0,0.99921,0.00079
YLR165C,rmkDM,06/18/12,5,17,1,0.00000,1.00000
YGR261C,rmkDM,06/18/12,5,18,0,1.00000,0.00000
YLR452C,rmkDM,06/18/12,5,20,0,1.00000,0.00000
YDR334W,rmkDM,06/18/12,5,21,0,1.00000,0.00000
YDR120C,rmkDM,06/18/12,5,22,0,1.00000,0.00000
YER123W,rmkDM,06/18/12,5,23,1,0.00216,0.99784
YLR261C,rmkDM,06/19/12,6,2,0,1.00000,0.00000
YLR390W,rmkDM,06/19/12,6,3,0,1.00000,0.00000
YMR202W,rmkDM,06/19/12,6,4,0,0.99926,0.00074
YNL120C,rmkDM,06/19/12,6,5,0,0.96302,0.03698
YER164W,rmkDM,06/19/12,6,6,0,1.00000,0.00000
YKR089C,rmkDM,06/19/12,6,7,0,1.00000,0.00000
YJL154C,rmkDM,06/19/12,6,8,0,1.00000,0.00000
YDR486C,rmkDM,06/19/12,6,9,0,1.00000,0.00000
YNL238W,rmkDM,06/19/12,6,11,1,0.45813,0.54187
YPL047W,rmkDM,06/19/12,6,12,0,1.00000,0.00000
YDR207C,rmkDM,06/19/12,6,13,1,0.00000,1.00000
YNL041C,rmkDM,06/19/12,6,14,0,1.00000,0.00000
YAL031C,rmkDM,06/19/12,6,15,0,1.00000,0.00000
YLR386W,rmkDM,06/19/12,6,16,1,0.00000,1.00000
YOR308C,rmkDM,06/19/12,6,17,0,1.00000,0.00000
YGR206W,rmkDM,06/19/12,6,18,0,1.00000,0.00000
YML071C,rmkDM,06/19/12,6,19,0,1.00000,0.00000
YCL048W,rmkDM,06/19/12,6,20,0,1.00000,0.00000
YOL044W,rmkDM,06/19/12,6,21,0,1.00000,0.00000
YPL115C,rmkDM,06/19/12,6,22,0,1.00000,0.00000
YCL063W,rmkDM,06/19/12,6,23,1,0.00000,1.00000
YJL212C,rmkDM,06/18/12,7,2,0,1.00000,0.00000
YJL053W,rmkDM,06/18/12,7,3,1,0.00001,0.99999
YER164W,rmkDM,06/18/12,7,4,0,1.00000,0.00000
YNL324W,rmkDM,06/18/12,7,6,0,1.00000,0.00000
YDR080W,rmkDM,06/18/12,7,7,1,0.00000,1.00000
YLR181C,rmkDM,06/18/12,7,8,1,0.00000,1.00000
YOR252W,rmkDM,06/18/12,7,9,0,1.00000,0.00000
YOR055W,rmkDM,06/18/12,7,10,0,1.00000,0.00000
YBR130C,rmkDM,06/18/12,7,11,0,1.00000,0.00000
YFR019W,rmkDM,06/18/12,7,12,0,0.99998,0.00002
YMR158W-A,rmkDM,06/18/12,7,13,0,1.00000,0.00000
YPR023C,rmkDM,06/18/12,7,16,0,1.00000,0.00000
YBR077C,rmkDM,06/18/12,7,17,1,0.00000,1.00000
YER155C,rmkDM,06/18/12,7,18,0,0.98406,0.01594
YER039C-A,rmkDM,06/18/12,7,19,0,1.00000,0.00000
YOR156C,rmkDM,06/18/12,7,20,0,1.00000,0.00000
YMR171C,rmkDM,06/18/12,7,21,0,1.00000,0.00000
YOR357C,rmkDM,06/18/12,7,22,0,0.99997,0.00003
YLR343W,rmkDM,06/18/12,7,23,0,1.00000,0.00000
YKL162C,rmkDM,06/19/12,8,2,0,1.00000,0.00000
YOR292C,rmkDM,06/19/12,8,3,1,0.00000,1.00000
YOR327C,rmkDM,06/19/12,8,4,0,1.00000,0.00000
YLR372W,rmkDM,06/19/12,8,5,0,1.00000,0.00000
YDR293C,rmkDM,06/19/12,8,6,0,1.00000,0.00000
YMR011W,rmkDM,06/19/12,8,7,0,1.00000,0.00000
YGR295C,rmkDM,06/19/12,8,8,0,1.00000,0.00000
YNL108C,rmkDM,06/19/12,8,9,0,1.00000,0.00000
YLR119W,rmkDM,06/19/12,8,10,0,1.00000,0.00000
YOR136W,rmkDM,06/19/12,8,11,0,1.00000,0.00000
YFL025C,rmkDM,06/19/12,8,12,0,1.00000,0.00000
YOR068C,rmkDM,06/19/12,8,13,0,1.00000,0.00000
YDL006W,rmkDM,06/19/12,8,14,0,0.99962,0.00038
YBR233W,rmkDM,06/19/12,8,15,0,1.00000,0.00000
YBR105C,rmkDM,06/19/12,8,16,0,1.00000,0.00000
YNL080C,rmkDM,06/19/12,8,17,1,0.00002,0.99998
YDR080W,rmkDM,06/19/12,8,18,0,1.00000,0.00000
YMR096W,rmkDM,06/19/12,8,19,0,1.00000,0.00000
YNL242W,rmkDM,06/19/12,8,21,0,1.00000,0.00000
YDR455C,rmkDM,06/19/12,8,22,0,1.00000,0.00000
YJR094C,rmkDM,06/19/12,8,23,0,1.00000,0.00000
YPL214C,rmkDM,06/18/12,9,3,1,0.00000,1.00000
YPL008W,rmkDM,06/18/12,9,4,0,1.00000,0.00000
YGL084C,rmkDM,06/18/12,9,7,1,0.00000,1.00000
YML001W,rmkDM,06/18/12,9,8,0,1.00000,0.00000
YKR048C,rmkDM,06/18/12,9,10,0,1.00000,0.00000
YLR387C,rmkDM,06/18/12,9,11,0,1.00000,0.00000
YHL006C,rmkDM,06/18/12,9,12,1,0.00000,1.00000
YPL152W,rmkDM,06/18/12,9,14,0,0.67131,0.32869
YPR170C,rmkDM,06/18/12,9,16,1,0.00000,1.00000
YPL069C,rmkDM,06/18/12,9,17,0,1.00000,0.00000
YKR019C,rmkDM,06/18/12,9,18,0,1.00000,0.00000
YLR371W,rmkDM,06/18/12,9,19,1,0.00000,1.00000
YNL241C,rmkDM,06/18/12,9,21,1,0.00000,1.00000
YOR167C,rmkDM,06/18/12,9,22,0,1.00000,0.00000
YFL053W,rmkDM,06/19/12,10,2,0,1.00000,0.00000
YKR099W,rmkDM,06/19/12,10,3,0,0.85145,0.14855
YCL034W,rmkDM,06/19/12,10,4,0,1.00000,0.00000
YDR076W,rmkDM,06/19/12,10,5,0,1.00000,0.00000
YBL062W,rmkDM,06/19/12,10,6,0,1.00000,0.00000
YLR251W,rmkDM,06/19/12,10,7,0,1.00000,0.00000
YML034W,rmkDM,06/19/12,10,8,0,1.00000,0.00000
YPR029C,rmkDM,06/19/12,10,9,0,1.00000,0.00000
YGL114W,rmkDM,06/19/12,10,10,0,1.00000,0.00000
YOR106W,rmkDM,06/19/12,10,11,0,1.00000,0.00000
YOL081W,rmkDM,06/19/12,10,12,0,0.62426,0.37574
YKR024C,rmkDM,06/19/12,10,13,0,1.00000,0.00000
YBR078W,rmkDM,06/19/12,10,15,0,1.00000,0.00000
YOL035C,rmkDM,06/19/12,10,16,0,1.00000,0.00000
YDR133C,rmkDM,06/19/12,10,17,0,1.00000,0.00000
YKR035C,rmkDM,06/19/12,10,19,0,1.00000,0.00000
YHR012W,rmkDM,06/19/12,10,20,0,1.00000,0.00000
YDR360W,rmkDM,06/19/12,10,21,0,1.00000,0.00000
YDR276C,rmkDM,06/19/12,10,22,0,1.00000,0.00000
YPL178W,rmkDM,06/19/12,10,23,0,1.00000,0.00000
YBL086C,rmkDM,06/18/12,11,4,1,0.00000,1.00000
YNL056W,rmkDM,06/18/12,11,5,1,0.08393,0.91607
YGR157W,rmkDM,06/18/12,11,7,1,0.00000,1.00000
YNL293W,rmkDM,06/18/12,11,9,0,0.90721,0.09279
YLR091W,rmkDM,06/18/12,11,10,1,0.04353,0.95647
YKL139W,rmkDM,06/18/12,11,11,1,0.03204,0.96796
YLR094C,rmkDM,06/18/12,11,12,0,0.99704,0.00296
YDR256C,rmkDM,06/18/12,11,13,0,1.00000,0.00000
YOR284W,rmkDM,06/18/12,11,15,1,0.00660,0.99340
YNR002C,rmkDM,06/18/12,11,16,0,1.00000,0.00000
YGL117W,rmkDM,06/18/12,11,17,0,1.00000,0.00000
YGL007W,rmkDM,06/18/12,11,18,0,1.00000,0.00000
YDR475C,rmkDM,06/18/12,11,19,0,1.00000,0.00000
YGL251C,rmkDM,06/18/12,11,20,0,1.00000,0.00000
YOL050C,rmkDM,06/18/12,11,21,1,0.00000,1.00000
YLR199C,rmkDM,06/18/12,11,23,0,1.00000,0.00000
YOR014W,rmkDM,06/19/12,12,2,0,0.99147,0.00853
YLR182W,rmkDM,06/19/12,12,3,1,0.00002,0.99998
YDL232W,rmkDM,06/19/12,12,4,0,1.00000,0.00000
YGR110W,rmkDM,06/19/12,12,5,0,1.00000,0.00000
YEL007W,rmkDM,06/19/12,12,7,0,0.73711,0.26289
YIL087C,rmkDM,06/19/12,12,8,0,1.00000,0.00000
YLR104W,rmkDM,06/19/12,12,9,0,1.00000,0.00000
YDR207C,rmkDM,06/19/12,12,10,1,0.00016,0.99984
YNL322C,rmkDM,06/19/12,12,11,0,1.00000,0.00000
YNL147W,rmkDM,06/19/12,12,12,0,1.00000,0.00000
YEL013W,rmkDM,06/19/12,12,13,1,0.00012,0.99988
YKR007W,rmkDM,06/19/12,12,14,0,1.00000,0.00000
YER178W,rmkDM,06/19/12,12,15,0,1.00000,0.00000
YGL164C,rmkDM,06/19/12,12,16,0,1.00000,0.00000
YEL028W,rmkDM,06/19/12,12,17,0,1.00000,0.00000
YDL106C,rmkDM,06/19/12,12,18,0,1.00000,0.00000
YOR087W,rmkDM,06/19/12,12,19,0,1.00000,0.00000
YML075C,rmkDM,06/19/12,12,20,0,1.00000,0.00000
YER145C,rmkDM,06/19/12,12,21,1,0.00647,0.99353
YGR010W,rmkDM,06/19/12,12,23,0,1.00000,0.00000
YGR058W,rmkDM,06/18/12,13,2,0,1.00000,0.00000
YJL004C,rmkDM,06/18/12,13,3,0,1.00000,0.00000
YDR089W,rmkDM,06/18/12,13,5,0,0.99997,0.00003
YMR179W,rmkDM,06/18/12,13,6,0,1.00000,0.00000
YER149C,rmkDM,06/18/12,13,7,1,0.00108,0.99892
YLR348C,rmkDM,06/18/12,13,8,0,1.00000,0.00000
YKR082W,rmkDM,06/18/12,13,9,1,0.31480,0.68520
YOL116W,rmkDM,06/18/12,13,10,0,1.00000,0.00000
YDR313C,rmkDM,06/18/12,13,11,0,1.00000,0.00000
YNL325C,rmkDM,06/18/12,13,12,0,1.00000,0.00000
YFR056C,rmkDM,06/18/12,13,13,0,1.00000,0.00000
YGL124C,rmkDM,06/18/12,13,14,1,0.00000,1.00000
YHR009C,rmkDM,06/18/12,13,15,0,1.00000,0.00000
YOR080W,rmkDM,06/18/12,13,16,1,0.00000,1.00000
YDR352W,rmkDM,06/18/12,13,17,0,1.00000,0.00000
YGR229C,rmkDM,06/18/12,13,21,0,1.00000,0.00000
YMR123W,rmkDM,06/18/12,13,22,1,0.00000,1.00000
YHL031C,rmkDM,06/18/12,13,23,0,1.00000,0.00000
YOR051C,rmkDM,06/19/12,14,2,0,1.00000,0.00000
YLR345W,rmkDM,06/19/12,14,3,0,1.00000,0.00000
YGL212W,rmkDM,06/19/12,14,4,0,1.00000,0.00000
YNL199C,rmkDM,06/19/12,14,5,1,0.06966,0.93034
YGR079W,rmkDM,06/19/12,14,6,0,1.00000,0.00000
YFR021W,rmkDM,06/19/12,14,8,0,1.00000,0.00000
YDL192W,rmkDM,06/19/12,14,9,1,0.14206,0.85794
YFL003C,rmkDM,06/19/12,14,10,0,1.00000,0.00000
YNL054W,rmkDM,06/19/12,14,11,0,1.00000,0.00000
YNL064C,rmkDM,06/19/12,14,13,1,0.00000,1.00000
YGR122W,rmkDM,06/19/12,14,14,0,1.00000,0.00000
YDL006W,rmkDM,06/19/12,14,15,0,1.00000,0.00000
YDL056W,rmkDM,06/19/12,14,17,0,1.00000,0.00000
YLR110C,rmkDM,06/19/12,14,18,0,1.00000,0.00000
YDL027C,rmkDM,06/19/12,14,19,0,1.00000,0.00000
YJR075W,rmkDM,06/19/12,14,20,0,1.00000,0.00000
YJL197W,rmkDM,06/19/12,14,21,0,1.00000,0.00000
YPL120W,rmkDM,06/19/12,14,22,0,1.00000,0.00000
YOR235W,rmkDM,06/19/12,14,23,0,1.00000,0.00000
YHL002W,rmkDM,06/18/12,15,2,0,0.65262,0.34738
YDR357C,rmkDM,06/18/12,15,3,1,0.00000,1.00000
YOR263C,rmkDM,06/18/12,15,4,0,1.00000,0.00000
YBR161W,rmkDM,06/18/12,15,5,1,0.39301,0.60699
YGL042C,rmkDM,06/18/12,15,7,1,0.00000,1.00000
YIL053W,rmkDM,06/18/12,15,8,0,1.00000,0.00000
YHL010C,rmkDM,06/18/12,15,10,0,1.00000,0.00000
YDR274C,rmkDM,06/18/12,15,11,0,1.00000,0.00000
YNL051W,rmkDM,06/18/12,15,12,1,0.32091,0.67909
YLR356W,rmkDM,06/18/12,15,14,0,1.00000,0.00000
YCL040W,rmkDM,06/18/12,15,15,0,1.00000,0.00000
YCL062W,rmkDM,06/18/12,15,16,0,1.00000,0.00000
YPR135W,rmkDM,06/18/12,15,17,1,0.00000,1.00000
YNR058W,rmkDM,06/18/12,15,18,0,1.00000,0.00000
YOL129W,rmkDM,06/18/12,15,19,0,1.00000,0.00000
YDR392W,rmkDM,06/18/12,15,20,0,0.94922,0.05078
YKL120W,rmkDM,06/18/12,15,21,0,1.00000,0.00000
YOR008C,rmkDM,06/18/12,15,22,0,1.00000,0.00000
YPL035C,rmkDM,06/18/12,15,23,0,1.00000,0.00000
YMR044W,10,12/10/11,2,2,0,1.00000,0.00000
YMR158C-A,10,12/10/11,2,3,0,1.00000,0.00000
YMR042W,10,12/10/11,2,4,0,1.00000,0.00000
YMR157C,10,12/10/11,2,5,0,1.00000,0.00000
YMR041C,10,12/10/11,2,6,0,1.00000,0.00000
YMR156C,10,12/10/11,2,7,0,1.00000,0.00000
YMR040W,10,12/10/11,2,8,0,0.99941,0.00059
YMR155W,10,12/10/11,2,9,0,1.00000,0.00000
YMR039C,10,12/10/11,2,10,0,1.00000,0.00000
YMR154C,10,12/10/11,2,11,0,1.00000,0.00000
YMR153W,10,12/10/11,2,13,0,1.00000,0.00000
YMR037C,10,12/10/11,2,14,0,1.00000,0.00000
YMR153C-A,10,12/10/11,2,15,0,1.00000,0.00000
YMR036C,10,12/10/11,2,16,0,1.00000,0.00000
YMR152W,10,12/10/11,2,17,1,0.00000,1.00000
YMR035W,10,12/10/11,2,18,0,1.00000,0.00000
YMR148W,10,12/10/11,2,19,1,0.00000,1.00000
YMR034C,10,12/10/11,2,20,0,1.00000,0.00000
YMR147W,10,12/10/11,2,21,1,0.00365,0.99635
YMR145C,10,12/10/11,2,23,0,0.99990,0.00010
YLR428C,10,12/10/11,3,2,0,1.00000,0.00000
YML062C,10,12/10/11,3,3,0,0.99994,0.00006
YLR427W,10,12/10/11,3,4,0,1.00000,0.00000
YML060W,10,12/10/11,3,5,0,1.00000,0.00000
YLR426W,10,12/10/11,3,6,0,1.00000,0.00000
YML059C,10,12/10/11,3,7,0,1.00000,0.00000
YLR425W,10,12/10/11,3,8,0,0.98411,0.01589
YML058W,10,12/10/11,3,9,0,1.00000,0.00000
YLR423C,10,12/10/11,3,10,0,1.00000,0.00000
YML058C-A,10,12/10/11,3,11,0,1.00000,0.00000
YLR422W,10,12/10/11,3,12,0,1.00000,0.00000
YML057W,10,12/10/11,3,13,0,1.00000,0.00000
YLR421C,10,12/10/11,3,14,0,1.00000,0.00000
YML056C,10,12/10/11,3,15,0,1.00000,0.00000
YML055W,10,12/10/11,3,17,0,1.00000,0.00000
YLR418C,10,12/10/11,3,18,1,0.00000,1.00000
YML054C,10,12/10/11,3,19,0,1.00000,0.00000
YLR416C,10,12/10/11,3,20,0,1.00000,0.00000
YML053C,10,12/10/11,3,21,0,1.00000,0.00000
YLR415C,10,12/10/11,3,22,0,1.00000,0.00000
YML052W,10,12/10/11,3,23,0,1.00000,0.00000
YMR063W,10,12/10/11,4,2,0,1.00000,0.00000
YMR170C,10,12/10/11,4,3,0,1.00000,0.00000
YMR060C,10,12/10/11,4,4,0,1.00000,0.00000
YMR169C,10,12/10/11,4,5,0,1.00000,0.00000
YMR058W,10,12/10/11,4,6,1,0.00000,1.00000
YMR167W,10,12/10/11,4,7,0,1.00000,0.00000
YMR057C,10,12/10/11,4,8,0,1.00000,0.00000
YMR166C,10,12/10/11,4,9,0,1.00000,0.00000
YMR056C,10,12/10/11,4,10,0,1.00000,0.00000
YMR164C,10,12/10/11,4,11,0,1.00000,0.00000
